user_id,movie_id,rating,timestamp
236,589,5.0,834897904
236,590,2.0,834901302
236,592,3.0,834901302
236,593,5.0,834897391
236,595,3.0,834897022
236,597,4.0,835028729
236,608,4.0,835032084
237,112,5.0,945881350
237,260,5.0,945881161
237,296,1.0,945880820
237,457,4.0,945881196
237,562,5.0,945881118
237,593,4.0,945880909
237,745,4.0,945881408
237,908,4.0,945880839
237,953,3.0,945880926
237,1060,3.0,945881118
237,1097,3.0,945881118
237,1112,4.0,945881350
237,1148,5.0,945881408
237,1188,5.0,945881493
237,1193,4.0,945880645
237,1196,5.0,945880606
237,1197,3.0,945881196
237,1198,3.0,945881196
237,1200,1.0,945881325
237,1207,5.0,945880909
237,1210,4.0,945881244
237,1213,5.0,945880633
237,1214,1.0,945881265
237,1215,3.0,945881265
237,1220,3.0,945881298
237,1225,4.0,945880862
237,1240,2.0,945881265
237,1265,3.0,945881450
237,1291,3.0,945881325
237,1374,1.0,945880633
237,1387,1.0,945881196
237,1449,5.0,945881450
237,1466,3.0,945881096
237,1527,3.0,945881298
237,1617,5.0,945880633
237,1704,4.0,945880975
237,1953,3.0,945881075
237,2064,5.0,945881408
237,2194,3.0,945881298
237,2282,5.0,945881075
237,2366,1.0,945881225
237,2396,4.0,945881450
237,2529,2.0,945881325
237,2571,5.0,945881225
237,2804,3.0,945880788
237,2872,2.0,945881244
237,2948,3.0,945881325
237,3095,3.0,945880839
238,111,5.0,959898123
238,223,3.0,959898275
238,1304,2.0,959898123
238,1616,3.0,959898123
238,1911,2.0,959898296
238,2016,1.0,959898124
238,2134,4.0,959898124
238,2147,3.0,959898275
238,2336,5.0,959898312
238,2396,4.0,959898396
238,2433,3.0,959898257
238,2581,3.0,959898366
238,2599,4.0,959898312
238,2622,3.0,959898356
238,2683,3.0,959898236
238,2706,2.0,959898214
238,2712,4.0,959898312
238,2858,5.0,959898214
238,2987,2.0,959898420
238,2997,5.0,959898236
238,3273,1.0,959898396
238,4424,5.0,959898123
239,154,4.0,1022195109
239,237,4.0,1022195109
239,356,5.0,1022195109
239,540,1.0,1022195062
239,765,5.0,1022195109
239,1068,4.0,1022195109
239,1097,5.0,1022195282
239,1196,5.0,1022195282
239,1198,4.0,1022195282
239,1225,5.0,1022195282
239,1240,5.0,1022195309
239,1291,5.0,1022195340
239,1300,3.0,1022195340
239,1409,3.0,1022195109
239,1665,3.0,1022195062
239,2716,4.0,1022195340
239,2779,3.0,1022195109
239,3510,4.0,1022195062
239,3512,1.0,1022195062
239,5027,4.0,1022195109
241,12,5.0,1215212540
241,21,3.5,1215213624
241,188,4.0,1215212736
241,231,4.5,1215213615
241,370,4.5,1215213811
241,531,5.0,1215212415
241,1717,1.0,1215212443
241,1835,5.0,1215212499
241,2300,4.0,1215212456
241,2409,3.0,1215212491
241,2490,1.0,1215212396
241,2496,3.0,1215212651
241,2707,4.0,1215212585
241,2827,2.5,1215212701
241,3005,4.0,1215212448
241,3053,4.0,1215212720
241,4161,4.0,1215213974
241,4226,4.0,1215215302
241,4333,4.0,1215212777
241,4340,3.0,1215213527
241,4848,4.5,1215215630
241,4992,3.0,1215213522
241,4995,4.5,1215215411
241,6482,0.5,1215213509
241,7293,4.0,1215213856
241,8974,1.0,1215213661
241,45501,1.5,1215213634
241,45672,3.0,1215213630
241,48385,4.5,1215213830
241,56174,3.0,1215212840
242,1,5.0,857934174
242,5,4.0,857934242
242,6,5.0,857934242
242,9,3.0,857934552
242,17,4.0,857934174
242,25,4.0,857934175
242,32,4.0,857934174
242,62,5.0,857934174
242,65,4.0,857934553
242,95,4.0,857934174
242,104,4.0,857934308
242,112,3.0,857934308
242,140,5.0,857934552
242,141,5.0,857934174
242,260,5.0,857934308
242,376,4.0,857934308
242,494,4.0,857934242
242,628,5.0,857934470
242,637,3.0,857934470
242,648,3.0,857934174
242,653,4.0,857934308
242,719,4.0,857934552
242,733,5.0,857934242
242,736,5.0,857934174
242,743,2.0,857934552
242,762,3.0,857934470
242,780,5.0,857934174
242,784,3.0,857934308
242,786,3.0,857934242
242,788,4.0,857934308
242,802,4.0,857934470
242,805,5.0,857934470
242,832,5.0,857934552
242,1356,5.0,857934470
243,6,3.0,957754091
243,110,3.0,957753990
243,260,5.0,957753774
243,377,2.0,957754173
243,457,4.0,957754038
243,474,3.0,957754173
243,480,3.0,959209569
243,592,2.0,957754136
243,608,5.0,957754363
243,858,5.0,957753774
243,969,5.0,957753929
243,1019,3.0,957886683
243,1036,3.0,957753990
243,1079,5.0,941551621
243,1091,1.0,941554735
243,1129,2.0,957754091
243,1196,4.0,957753854
243,1198,4.0,957753774
243,1210,4.0,957754091
243,1219,4.0,957754363
243,1220,4.0,941552565
243,1221,5.0,957753774
243,1222,5.0,957753894
243,1240,4.0,957754038
243,1259,4.0,941552565
243,1270,3.0,941553099
243,1277,4.0,957754091
243,1285,2.0,941552450
243,1304,5.0,957753854
243,1307,4.0,941552450
243,1334,2.0,957886683
243,1378,1.0,941554614
243,1387,4.0,957753854
243,1394,5.0,941553207
243,1580,4.0,957754091
243,1610,3.0,957754136
243,1663,4.0,941552565
243,1954,3.0,957754038
243,1965,4.0,941553099
243,1968,5.0,941553207
243,2000,1.0,941552565
243,2011,2.0,941552565
243,2028,4.0,957753774
243,2064,5.0,941551621
243,2100,3.0,941554614
243,2133,3.0,941554524
243,2150,3.0,941553099
243,2163,2.0,941555281
243,2174,4.0,941552565
243,2194,3.0,957754091
243,2203,5.0,957754363
243,2245,3.0,941554655
243,2259,2.0,941554524
243,2301,4.0,941552565
243,2363,3.0,957886653
243,2371,2.0,941552565
243,2372,1.0,941553207
243,2375,2.0,941554735
243,2379,1.0,941555736
243,2380,1.0,941555736
243,2383,1.0,941556227
243,2406,2.0,941552565
243,2416,2.0,941553099
243,2423,3.0,941553207
243,2427,5.0,957754208
243,2458,1.0,941554524
243,2468,1.0,941554482
243,2469,3.0,941555282
243,2470,2.0,941554524
243,2473,1.0,941556227
243,2478,1.0,941553207
243,2571,3.0,957753894
243,2716,2.0,941553099
243,2735,2.0,941554735
243,2746,3.0,941554735
243,2762,3.0,941547936
243,2770,2.0,941548484
243,2794,2.0,941556227
243,2795,5.0,941554482
243,2796,3.0,941555281
243,2797,4.0,941553342
243,2804,5.0,941551621
243,2858,5.0,941547936
243,2911,5.0,941547977
243,2918,5.0,941552450
243,2944,2.0,957753894
243,2959,5.0,941547977
243,2973,4.0,941556325
243,2985,2.0,957754208
243,2997,5.0,941547936
243,3033,4.0,941554655
243,3072,4.0,941554482
243,3104,4.0,957754173
243,3175,5.0,959209569
243,3261,3.0,951258976
243,3265,4.0,957753774
243,3268,1.0,951258976
243,3418,3.0,957753990
243,3481,4.0,957753620
243,3526,3.0,957465875
243,3552,5.0,957465321
243,3556,4.0,957465916
243,3572,1.0,957465321
243,3573,1.0,957465321
243,3591,4.0,957465845
243,3600,2.0,957465321
243,3608,2.0,957465875
243,3614,4.0,957465808
244,17,5.0,959900267
244,32,4.0,959900184
244,50,4.0,959899915
244,150,5.0,959900393
244,235,4.0,959900052
244,246,5.0,959899655
244,272,4.0,959900393
244,302,3.0,959899972
244,527,4.0,959899484
244,541,5.0,959899779
244,593,5.0,959899589
244,608,5.0,959899723
244,720,5.0,959899370
244,750,5.0,959899530
244,778,4.0,959900236
244,800,5.0,959899915
244,858,5.0,959899424
244,898,5.0,959899589
244,904,4.0,959899589
244,910,5.0,959899674
244,912,5.0,959899467
244,913,5.0,959899484
244,919,5.0,959899514
244,922,5.0,959899498
244,924,5.0,959900286
244,926,4.0,959899614
244,953,4.0,959899723
244,955,4.0,959900130
244,994,4.0,959899589
244,1036,3.0,959900062
244,1041,4.0,959899655
244,1097,3.0,959899267
244,1131,5.0,959899882
244,1132,5.0,959899829
244,1136,5.0,959899589
244,1148,5.0,959899614
244,1172,4.0,959900108
244,1178,4.0,959899451
244,1179,5.0,959900184
244,1183,5.0,959900363
244,1186,4.0,959900393
244,1193,4.0,959899249
244,1197,5.0,959900286
244,1201,4.0,959899829
244,1208,4.0,959900316
244,1211,4.0,959900027
244,1212,5.0,959899451
244,1214,4.0,959899757
244,1225,5.0,959899689
244,1228,4.0,959899689
244,1230,5.0,959899655
244,1231,4.0,959899995
244,1234,5.0,959899865
244,1240,5.0,959900094
244,1247,5.0,959899545
244,1252,5.0,959899467
244,1253,3.0,959900157
244,1254,4.0,959899424
244,1264,5.0,959900184
244,1265,4.0,959899757
244,1267,5.0,959899723
244,1276,5.0,959899704
244,1284,4.0,959899434
244,1292,3.0,959900027
244,1299,4.0,959899829
244,1304,4.0,959899779
244,1307,4.0,959900212
244,1339,2.0,959899300
244,1387,4.0,959899850
244,1394,4.0,959899944
244,1641,4.0,959900410
244,1719,5.0,959899779
244,1912,5.0,959899882
244,1938,4.0,959900157
244,1939,4.0,959899498
244,1950,4.0,959899744
244,1952,4.0,959899655
244,1957,4.0,959899915
244,1965,3.0,959900316
244,2020,4.0,959900013
244,2075,4.0,959900267
244,2076,3.0,959900199
244,2285,4.0,959899898
244,2289,3.0,959899829
244,2300,4.0,959899655
244,2349,4.0,959900410
244,2355,4.0,959900410
244,2396,5.0,959899614
244,2611,4.0,959900108
244,2728,4.0,959899530
244,2791,4.0,959900140
244,2858,4.0,959899865
244,2919,4.0,959900081
244,2947,4.0,959900199
244,2949,4.0,959900316
244,3022,5.0,959899407
244,3044,2.0,959900374
244,3072,2.0,959899283
244,3091,4.0,959899424
244,3201,4.0,959899829
244,3210,4.0,959900346
244,3365,3.0,959899779
244,3435,5.0,959899384
244,3469,4.0,959900052
244,3471,4.0,959900346
244,3498,3.0,959900363
244,3506,4.0,959899283
244,3543,5.0,959899655
244,3545,5.0,959899850
244,3551,4.0,959899944
244,3671,4.0,959900252
244,3676,4.0,959899704
244,3683,5.0,959899723
245,16,4.0,1084278923
245,111,5.0,1084279527
245,466,4.0,1084279003
245,750,5.0,1084279431
245,785,5.0,1084279071
245,858,4.5,1084279467
245,923,4.5,1084278970
245,1080,5.0,1084278977
245,1204,4.5,1084279078
245,1221,4.5,1084279457
245,1263,5.0,1084279175
245,1343,4.5,1084279168
245,1372,1.5,1084279109
245,1485,4.0,1084279046
245,1645,4.5,1084279144
245,1827,4.5,1084279873
245,2002,2.5,1084279210
245,2023,5.0,1084279453
245,2028,5.0,1084279549
245,2064,4.0,1084279222
245,2318,5.0,1084279567
245,2585,5.0,1084279586
245,3033,4.0,1084279200
245,3052,2.0,1084279153
245,3147,4.0,1084279792
245,3160,5.0,1084279357
245,3785,3.5,1084279657
245,4306,4.5,1084279032
245,4973,4.5,1084279753
245,4994,2.5,1084279673
245,5477,4.5,1084279769
245,5515,5.0,1084279388
245,5673,5.0,1084279298
245,5959,4.0,1084279842
245,5992,5.0,1084279510
245,6218,3.0,1084279699
245,6287,2.0,1084279635
245,6291,5.0,1084279487
245,6297,3.0,1084279824
245,6888,2.5,1084279654
245,7323,3.5,1084279898
246,5,2.5,1188350832
246,19,2.5,1188351317
246,50,4.0,1188352534
246,112,4.5,1188350848
246,318,4.5,1188352532
246,344,4.5,1188351315
246,413,3.5,1188351465
246,414,2.0,1188351461
246,520,4.5,1188350845
246,527,4.5,1188352529
246,588,3.0,1188351482
246,631,0.5,1188351568
246,743,4.0,1188266480
246,858,4.0,1188352526
246,924,3.0,1188351182
246,940,4.0,1188351385
246,999,4.0,1188351179
246,1021,2.0,1188351838
246,1032,3.5,1188351524
246,1127,3.5,1188351308
246,1200,2.5,1188351557
246,1214,4.5,1188351519
246,1320,3.0,1188351556
246,1321,2.5,1188351721
246,1499,1.0,1188351750
246,1503,2.5,1188351262
246,1586,2.5,1188266470
246,1592,1.0,1188351454
246,1608,3.5,1188351458
246,1639,3.0,1188350824
246,1693,3.5,1188351729
246,1911,2.5,1188266465
246,2123,3.0,1188351565
246,2124,4.0,1188351343
246,2133,3.0,1188351349
246,2163,2.5,1188351910
246,2294,3.0,1188351857
246,2302,4.0,1188350839
246,2329,4.5,1188350818
246,2505,4.5,1188351272
246,2539,3.5,1188351761
246,2572,3.0,1188351145
246,2699,3.0,1188350822
246,2706,4.0,1188351692
246,2791,4.0,1188351471
246,2792,2.5,1188351467
246,2793,3.0,1188351723
246,2817,2.0,1188351325
246,2826,3.5,1188351158
246,2858,4.5,1188351666
246,3033,4.5,1188352521
246,3052,4.5,1188350829
246,3070,4.5,1188351355
246,3173,2.5,1188351860
246,3363,3.5,1188351672
246,3481,4.0,1188350842
246,3535,4.0,1188351706
246,3648,3.0,1188351289
246,3754,1.5,1188351390
246,3897,2.5,1188351608
246,4167,2.5,1188351168
246,4305,1.5,1188351828
246,4467,4.0,1188351352
246,4718,3.0,1188351695
246,4792,2.0,1188351153
246,5049,3.5,1188351245
246,5110,4.0,1188352510
246,5377,3.5,1188351295
246,5523,3.5,1188351382
246,5810,3.0,1188351267
246,5900,3.0,1188351757
246,5902,4.0,1188351340
246,6502,4.0,1188351215
246,7173,3.5,1188351624
246,7345,0.5,1188351438
246,8169,3.5,1188351131
246,8526,1.0,1188351884
246,8641,4.5,1188351777
246,8810,0.5,1188351547
246,8914,5.0,1190662133
246,8977,1.0,1188351492
246,25962,2.5,1188352595
246,33085,3.0,1188351737
246,35836,4.5,1188351236
246,37386,1.5,1188351410
246,39715,0.5,1188351702
246,48326,4.0,1188351582
246,50189,0.5,1188351699
246,51662,5.0,1188351089
246,53000,1.5,1188351217
246,54286,3.5,1188351109
247,2,4.0,838993557
247,10,5.0,838993170
247,11,4.0,838993537
247,19,5.0,838993350
247,21,3.0,838993350
247,34,4.0,838993263
247,47,5.0,838993263
247,141,4.0,838993948
247,150,5.0,838993065
247,153,4.0,838993104
247,160,3.0,838993427
247,161,5.0,838993154
247,165,4.0,838993104
247,173,5.0,838993452
247,208,3.0,838993171
247,225,5.0,838993350
247,231,3.0,838993128
247,236,4.0,838993537
247,252,5.0,838993557
247,253,4.0,838993170
247,266,4.0,838993427
247,282,4.0,838993537
247,288,4.0,838993230
247,292,5.0,838993154
247,293,4.0,838993587
247,296,3.0,838993065
247,315,4.0,838993504
247,316,4.0,838993128
247,317,4.0,838993377
247,329,5.0,838993128
247,337,3.0,838993557
247,339,4.0,838993170
247,344,4.0,838993104
247,349,4.0,838993969
247,350,5.0,838993537
247,356,5.0,838993230
247,357,4.0,838993504
247,364,5.0,838993263
247,367,4.0,838993350
247,377,4.0,838993377
247,380,5.0,838993065
247,410,3.0,838993230
247,420,4.0,838993377
247,432,4.0,838993452
247,434,4.0,838993154
247,442,4.0,838993587
247,454,4.0,838993263
247,457,5.0,838993154
247,480,4.0,838993230
247,500,4.0,838993427
247,539,4.0,838993504
247,553,4.0,838993537
247,586,4.0,838993504
247,587,4.0,838993452
247,588,4.0,838993104
247,589,4.0,838993350
247,590,4.0,838993065
247,592,4.0,838993065
247,593,4.0,838993128
247,595,4.0,838993128
247,597,5.0,838993504
248,45,2.0,1049834983
248,111,5.0,1049835261
248,327,4.0,1049835425
248,345,3.0,1049835211
248,355,2.0,1049835211
248,356,3.0,1049834877
248,393,1.0,1049835288
248,750,5.0,1049835367
248,891,3.0,1049835241
248,1128,3.0,1049835120
248,1198,5.0,1049834911
248,1210,5.0,1049834948
248,1387,5.0,1049835189
248,1732,4.0,1049834877
248,1889,4.0,1049835334
248,1918,3.0,1049835120
248,2004,4.0,1049835425
248,2126,3.0,1049834877
248,2150,3.0,1049835211
248,2313,4.0,1049835170
248,2353,4.0,1049835153
248,2448,1.0,1049835288
248,2692,4.0,1049834983
248,2702,4.0,1049835120
248,2728,4.0,1049834983
248,2985,3.0,1049835153
248,2997,5.0,1049835153
248,3081,4.0,1049835170
248,3262,4.0,1049835471
248,3835,2.0,1049835153
248,3986,3.0,1049835288
248,4017,4.0,1049835241
248,4020,3.0,1049835189
248,4380,4.0,1049835153
248,4477,3.0,1049835120
248,4638,2.0,1049834877
248,4776,4.0,1049835241
248,4816,2.0,1049835351
248,4881,4.0,1049835453
248,5445,5.0,1049834983
248,5782,4.0,1049835382
249,2,3.0,1193413113
249,19,2.5,1193413139
249,22,3.5,1212696205
249,29,4.5,1170028691
249,32,5.0,1162405949
249,39,2.5,1193413046
249,47,5.0,1162222542
249,50,5.0,1163616463
249,65,1.0,1193414352
249,95,3.0,1186494305
249,101,4.5,1162224321
249,150,3.0,1177087992
249,165,4.5,1193412987
249,169,1.5,1193414569
249,172,3.5,1193412896
249,196,3.0,1212696460
249,208,4.0,1162317829
249,223,3.0,1163093988
249,231,4.5,1163093899
249,246,4.5,1162222117
249,288,2.0,1193413396
249,292,4.5,1162317942
249,293,4.5,1162223284
249,296,3.5,1186494185
249,303,4.0,1162222429
249,316,3.5,1186494253
249,318,5.0,1162222549
249,344,4.0,1163094427
249,353,5.0,1162317631
249,356,4.0,1167412378
249,367,4.5,1163094454
249,442,4.0,1193413183
249,480,5.0,1162318528
249,500,3.5,1163094566
249,541,4.5,1185286267
249,546,1.0,1162317743
249,553,5.0,1165268098
249,555,4.5,1182191558
249,586,4.0,1186494318
249,589,4.5,1167412174
249,590,3.5,1192037074
249,593,5.0,1162222647
249,596,4.0,1162222093
249,597,3.5,1193413010
249,608,4.5,1163093867
249,628,5.0,1168012142
249,648,4.0,1193412980
249,733,4.0,1163093894
249,735,4.5,1212696125
249,736,3.0,1177088064
249,780,4.0,1165970146
249,784,2.0,1166225105
249,799,4.0,1168921901
249,852,4.0,1162222120
249,870,2.0,1193414612
249,919,4.0,1163094828
249,1036,4.5,1162232336
249,1061,4.5,1162222394
249,1073,4.0,1167846834
249,1089,5.0,1162222641
249,1097,4.0,1167846747
249,1101,4.0,1162317931
249,1127,4.0,1162318500
249,1136,5.0,1162222702
249,1175,4.5,1182191589
249,1196,4.5,1192036987
249,1197,4.0,1165267530
249,1198,4.0,1162224495
249,1200,5.0,1163093966
249,1201,4.5,1162222580
249,1206,4.5,1162318150
249,1208,4.5,1162957856
249,1213,4.5,1165267472
249,1214,5.0,1162222651
249,1215,5.0,1162232231
249,1220,4.0,1162961319
249,1240,5.0,1162232340
249,1258,4.5,1166055569
249,1259,4.0,1193413163
249,1265,5.0,1163093938
249,1266,5.0,1163617312
249,1270,3.5,1177087952
249,1291,4.5,1167412190
249,1320,4.0,1162222074
249,1333,4.5,1191615747
249,1358,4.5,1162222044
249,1378,4.0,1162222491
249,1387,5.0,1162317614
249,1393,4.5,1167846779
249,1396,4.5,1162222064
249,1499,4.0,1162317803
249,1517,3.5,1167846756
249,1527,4.5,1165268115
249,1580,4.5,1163093924
249,1584,3.0,1193413151
249,1590,3.0,1212696321
249,1591,4.0,1162317843
249,1595,1.5,1193414142
249,1610,4.0,1177088040
249,1682,5.0,1167846823
249,1704,5.0,1165970073
249,1707,1.0,1193414156
249,1721,4.0,1165970058
249,1760,1.0,1193414212
249,1784,4.5,1167763042
249,1882,3.0,1193414620
249,1917,4.0,1163094571
249,1923,4.0,1163094480
249,1961,5.0,1163093975
249,1974,3.0,1212695842
249,1975,3.0,1212695845
249,1991,4.0,1166225324
249,2001,4.5,1162222097
249,2028,4.5,1162222645
249,2036,2.0,1193414346
249,2058,4.5,1187745797
249,2084,4.5,1165970014
249,2113,2.5,1193414702
249,2134,3.5,1162318634
249,2167,4.5,1162224759
249,2174,3.5,1163094552
249,2194,5.0,1162317602
249,2231,5.0,1165268053
249,2232,4.5,1212696141
249,2266,2.0,1166225061
249,2291,4.0,1163094820
249,2329,4.5,1162222537
249,2355,4.0,1163094474
249,2370,4.0,1185286248
249,2502,5.0,1162234065
249,2542,4.5,1162957864
249,2571,5.0,1162222928
249,2594,4.5,1166224810
249,2606,3.0,1212696344
249,2628,4.0,1167412185
249,2683,3.5,1163094439
249,2699,3.5,1162222034
249,2700,4.5,1167846790
249,2701,2.0,1162223108
249,2706,2.5,1177088030
249,2713,4.0,1212696353
249,2716,4.0,1162318128
249,2762,5.0,1162222584
249,2841,5.0,1167846578
249,2881,4.0,1162222446
249,2890,3.0,1162961303
249,2916,4.0,1177087985
249,2918,3.0,1163094608
249,2951,5.0,1162317664
249,2959,5.0,1162222546
249,2987,3.0,1193413110
249,3018,3.5,1212695779
249,3147,5.0,1162232265
249,3300,4.5,1178643438
249,3301,4.5,1162230189
249,3317,4.5,1162229488
249,3355,3.5,1162225352
249,3361,4.5,1162957869
249,3476,4.5,1163093788
249,3527,5.0,1162318139
249,3535,1.0,1167758758
249,3578,5.0,1162230254
249,3624,3.0,1162232005
249,3686,3.5,1212696278
249,3735,4.5,1162958184
249,3755,5.0,1162225368
249,3793,4.5,1162318514
249,3798,5.0,1162224801
249,3826,3.0,1212696056
249,3863,4.0,1186494654
249,3917,4.5,1191615780
249,3949,3.5,1162222673
249,3972,3.0,1162233866
249,3977,3.0,1166225312
249,3994,4.5,1162225217
249,4011,5.0,1162222586
249,4022,4.0,1163094614
249,4027,4.5,1167846809
249,4034,4.5,1166660587
249,4103,3.0,1187745836
249,4105,5.0,1162233524
249,4128,4.0,1212695795
249,4148,5.0,1162225325
249,4223,4.0,1168921391
249,4226,5.0,1162222623
249,4238,5.0,1162225275
249,4262,5.0,1162960250
249,4265,2.0,1193414525
249,4299,4.0,1162232103
249,4306,4.0,1165268026
249,4340,1.5,1193414275
249,4344,4.5,1162232155
249,4383,5.0,1162225198
249,4448,4.5,1162231969
249,4720,4.5,1162224830
249,4725,4.5,1170028705
249,4744,4.0,1162959417
249,4775,0.5,1163094137
249,4776,5.0,1162225081
249,4865,4.0,1165969907
249,4866,5.0,1162231938
249,4876,4.0,1162225002
249,4878,5.0,1162222179
249,4886,4.5,1162229386
249,4901,4.0,1162231947
249,4902,4.0,1168882816
249,4963,5.0,1162225062
249,4975,3.5,1162225251
249,4993,5.0,1162222618
249,4995,4.5,1177087963
249,5026,5.0,1162225174
249,5110,4.5,1162229652
249,5146,4.0,1189721504
249,5218,4.5,1162229409
249,5219,4.5,1162224923
249,5254,4.0,1162224764
249,5293,5.0,1162225233
249,5294,5.0,1162224342
249,5349,3.0,1177088007
249,5388,4.5,1162225197
249,5418,5.0,1162225048
249,5445,5.0,1167758856
249,5463,4.0,1162232135
249,5528,4.5,1162225219
249,5574,5.0,1162232168
249,5630,5.0,1162225078
249,5690,3.5,1162957016
249,5782,4.5,1162222668
249,5833,4.5,1162223323
249,5883,3.5,1162224998
249,5903,5.0,1164601958
249,5949,4.0,1162225140
249,5952,5.0,1162222619
249,5989,5.0,1165268039
249,6016,5.0,1162222679
249,6057,2.5,1193414321
249,6059,4.0,1162225264
249,6188,4.5,1162229671
249,6214,3.5,1186494635
249,6220,3.5,1212696039
249,6280,4.5,1162232114
249,6287,4.5,1162230220
249,6290,2.5,1212696009
249,6323,5.0,1162224835
249,6377,3.5,1192037049
249,6378,4.5,1162231931
249,6383,2.0,1193414232
249,6482,2.5,1162223074
249,6502,4.5,1162224846
249,6508,4.0,1179104067
249,6539,4.5,1162222071
249,6565,4.5,1165268104
249,6587,0.5,1162317719
249,6615,4.0,1162224966
249,6617,4.5,1165268101
249,6659,4.5,1168921919
249,6707,3.5,1212695977
249,6711,4.5,1162222169
249,6731,4.5,1189721517
249,6754,5.0,1162224744
249,6755,2.0,1167412268
249,6764,4.5,1162229684
249,6820,4.0,1186494610
249,6872,0.5,1162223193
249,6880,4.0,1162224993
249,6887,5.0,1167163638
249,6932,4.5,1162225043
249,6952,3.5,1212696004
249,7153,5.0,1162222576
249,7158,4.5,1172687536
249,7203,4.5,1163094840
249,7235,4.0,1162224863
249,7254,5.0,1162225154
249,7360,5.0,1162224728
249,7361,4.5,1162222656
249,7368,4.5,1162225349
249,7373,4.0,1168921550
249,7387,4.0,1191615603
249,7439,4.0,1162224387
249,7445,4.5,1178643363
249,7449,4.5,1162959350
249,7646,4.0,1212696030
249,8132,5.0,1162960697
249,8366,4.0,1162229588
249,8371,4.5,1172687560
249,8376,1.0,1162229668
249,8528,5.0,1162229689
249,8529,4.0,1162229674
249,8531,0.5,1162317825
249,8641,4.5,1162230184
249,8644,4.0,1162225189
249,8665,4.0,1162225073
249,8798,5.0,1162224410
249,8807,4.5,1162229647
249,8810,4.0,1162224944
249,8831,5.0,1162233326
249,8835,4.5,1162225365
249,8861,5.0,1162224930
249,8874,5.0,1162224842
249,8917,3.5,1162229677
249,8937,5.0,1162231936
249,8939,4.5,1162225313
249,8950,5.0,1162225099
249,8957,5.0,1162224858
249,8958,4.5,1165268000
249,8985,4.5,1162224762
249,27491,4.0,1192036809
249,27604,3.5,1212695959
249,27608,4.5,1162232076
249,27689,4.0,1162225294
249,27773,4.5,1169066738
249,27788,5.0,1162225202
249,27790,4.5,1162229482
249,27816,5.0,1164603723
249,27831,3.5,1162225104
249,27904,3.5,1172687659
249,30749,5.0,1162222950
249,30810,5.0,1162229519
249,30848,4.5,1192036232
249,31427,4.0,1162224907
249,31431,3.0,1168921773
249,31445,4.5,1178247702
249,31658,5.0,1162222694
249,31660,5.0,1162230331
249,31696,5.0,1162224885
249,31698,0.5,1162317694
249,31804,4.5,1162233570
249,31952,5.0,1162225148
249,32011,3.0,1168921671
249,32587,5.0,1162225096
249,33004,5.0,1162229687
249,33154,4.0,1162957514
249,33162,5.0,1165267456
249,33166,5.0,1162222682
249,33171,3.0,1178166968
249,33437,5.0,1162223213
249,33794,5.0,1162222486
249,33834,4.0,1186494642
249,33903,4.5,1164602056
249,34143,4.0,1162224950
249,34153,5.0,1162957230
249,34162,3.0,1162229593
249,34198,4.5,1186494405
249,34319,5.0,1162225182
249,34323,4.5,1162224889
249,34338,1.0,1162229634
249,34405,5.0,1162230293
249,34534,5.0,1162230344
249,34648,4.0,1212695942
249,35836,5.0,1162229563
249,36509,4.0,1162232184
249,36517,4.0,1172687583
249,36519,4.5,1162232160
249,36529,4.5,1162225040
249,36531,3.5,1162223098
249,36535,4.0,1162229392
249,36708,4.5,1162405987
249,37240,3.5,1167163514
249,37382,3.0,1162231987
249,37475,4.0,1191615507
249,37729,4.0,1162229531
249,37733,3.5,1162225133
249,38061,5.0,1162225032
249,38600,4.0,1167846591
249,39381,5.0,1162230275
249,39398,2.5,1162229527
249,39427,4.5,1163616446
249,39444,4.0,1162229625
249,39446,4.0,1162224935
249,40278,4.5,1162230314
249,40412,5.0,1168452600
249,40732,4.5,1167412118
249,40819,4.5,1168921379
249,41285,5.0,1162225119
249,41569,4.0,1162225085
249,41617,4.0,1175057021
249,41716,4.5,1162229614
249,41863,4.5,1162230250
249,41997,4.5,1162225051
249,42632,3.5,1177087769
249,42718,5.0,1168882796
249,42721,3.5,1162223062
249,42723,3.5,1162959413
249,42738,4.0,1162224746
249,43921,5.0,1162225256
249,44004,5.0,1162224305
249,44191,5.0,1162225035
249,44195,5.0,1162222906
249,44197,5.0,1162229570
249,44199,5.0,1162222896
249,44397,3.5,1162225334
249,44665,4.0,1162223246
249,44731,3.5,1162223172
249,44759,2.5,1193414310
249,44761,5.0,1162405923
249,44828,4.0,1162223366
249,44972,2.0,1162959478
249,44974,4.5,1163093809
249,45081,3.0,1162223410
249,45183,4.5,1169595255
249,45210,5.0,1162223355
249,45382,2.0,1162224475
249,45440,4.5,1167238675
249,45499,3.5,1162958882
249,45503,4.0,1185286168
249,45672,4.0,1182191572
249,45722,4.0,1167238649
249,45852,4.0,1165267661
249,46322,5.0,1168384597
249,46572,3.5,1162223380
249,46723,2.0,1179104105
249,46948,4.0,1162223349
249,46967,3.5,1168012178
249,46970,4.0,1166224960
249,46976,4.5,1178643385
249,47610,4.0,1168626872
249,48322,5.0,1167412114
249,48385,2.0,1175047753
249,48394,4.5,1182191339
249,48416,4.0,1172162694
249,48516,4.5,1172162648
249,48678,4.0,1168921518
249,48774,4.0,1178166674
249,48780,4.5,1178163878
249,48877,4.0,1169655400
249,48997,4.5,1186494108
249,49272,4.5,1178164961
249,49278,4.5,1185286217
